order_id,order_date,product_id,quantity
3630,2023-10-18,PROD_E,16
3631,2023-10-18,PROD_C,6
3632,2023-10-18,PROD_A,2
3633,2023-10-18,PROD_B,3
3634,2023-10-18,PROD_A,5
3635,2023-10-18,PROD_B,13
3636,2023-10-18,PROD_B,7
3637,2023-10-19,PROD_A,7
3638,2023-10-19,PROD_A,6
3639,2023-10-19,PROD_F,14
3640,2023-10-19,PROD_G,10
3641,2023-10-19,PROD_C,2
3642,2023-10-19,PROD_B,3
3643,2023-10-19,PROD_I,2
3644,2023-10-19,PROD_B,10
3645,2023-10-19,PROD_A,1
3646,2023-10-21,PROD_M,12
3647,2023-10-21,PROD_J,16
3648,2023-10-21,PROD_E,11
3649,2023-10-21,PROD_A,5
3650,2023-10-21,PROD_A,15
3651,2023-10-21,PROD_A,1
3652,2023-10-21,PROD_J,5
3653,2023-10-21,PROD_A,11
3654,2023-10-21,PROD_D,9
3655,2023-10-21,PROD_B,10
3656,2023-10-22,PROD_N,1
3657,2023-10-22,PROD_B,18
3658,2023-10-22,PROD_A,13
3659,2023-10-22,PROD_A,10
3660,2023-10-22,PROD_A,14
3661,2023-10-22,PROD_T,7
3662,2023-10-22,PROD_A,9
3663,2023-10-22,PROD_A,11
3664,2023-10-22,PROD_A,5
3665,2023-10-22,PROD_J,9
3666,2023-10-22,PROD_F,18
3667,2023-10-22,PROD_M,11
3668,2023-10-22,PROD_B,10
3669,2023-10-22,PROD_A,14
3670,2023-10-22,PROD_D,18
3671,2023-10-22,PROD_A,5
3672,2023-10-23,PROD_C,18
3673,2023-10-23,PROD_C,13
3674,2023-10-23,PROD_B,11
3675,2023-10-23,PROD_A,9
3676,2023-10-23,PROD_T,6
3677,2023-10-23,PROD_C,18
3678,2023-10-23,PROD_F,3
3679,2023-10-23,PROD_C,8
3680,2023-10-23,PROD_A,17
3681,2023-10-23,PROD_C,13
3682,2023-10-23,PROD_M,6
3683,2023-10-23,PROD_D,13
3684,2023-10-24,PROD_A,13
3685,2023-10-24,PROD_A,11
3686,2023-10-24,PROD_A,19
3687,2023-10-24,PROD_D,8
3688,2023-10-24,PROD_A,19
3689,2023-10-24,PROD_F,18
3690,2023-10-24,PROD_A,20
3691,2023-10-24,PROD_A,14
3692,2023-10-24,PROD_F,13
3693,2023-10-24,PROD_B,9
3694,2023-10-24,PROD_A,20
3695,2023-10-24,PROD_D,16
3696,2023-10-24,PROD_G,16
3697,2023-10-24,PROD_C,14
3698,2023-10-24,PROD_D,11
3699,2023-10-24,PROD_E,6
3700,2023-10-24,PROD_A,16
3701,2023-10-24,PROD_B,3
3702,2023-10-24,PROD_D,3
3703,2023-10-24,PROD_A,2
3704,2023-10-24,PROD_A,17
3705,2023-10-24,PROD_S,11
3706,2023-10-24,PROD_L,5
3707,2023-10-24,PROD_A,5
3708,2023-10-24,PROD_B,9
3709,2023-10-24,PROD_A,13
3710,2023-10-24,PROD_Q,16
3711,2023-10-25,PROD_B,14
3712,2023-10-25,PROD_A,3
3713,2023-10-25,PROD_A,1
3714,2023-10-25,PROD_C,2
3715,2023-10-25,PROD_Q,20
3716,2023-10-25,PROD_B,13
3717,2023-10-25,PROD_A,17
3718,2023-10-25,PROD_E,7
3719,2023-10-25,PROD_A,8
3720,2023-10-25,PROD_B,10
3721,2023-10-25,PROD_A,9
3722,2023-10-25,PROD_F,17
3723,2023-10-25,PROD_D,17
3724,2023-10-25,PROD_B,12
3725,2023-10-25,PROD_H,10
3726,2023-10-25,PROD_E,2
3727,2023-10-25,PROD_C,16
3728,2023-10-25,PROD_F,13
3729,2023-10-25,PROD_D,1
3730,2023-10-25,PROD_A,14
3731,2023-10-25,PROD_A,20
3732,2023-10-25,PROD_B,1
3733,2023-10-25,PROD_A,4
3734,2023-10-26,PROD_E,17
3735,2023-10-26,PROD_B,13
3736,2023-10-26,PROD_Q,18
3737,2023-10-26,PROD_M,16
3738,2023-10-26,PROD_A,8
3739,2023-10-26,PROD_K,10
3740,2023-10-26,PROD_A,7
3741,2023-10-26,PROD_A,18
3742,2023-10-26,PROD_A,5
3743,2023-10-26,PROD_N,3
3744,2023-10-26,PROD_A,7
3745,2023-10-26,PROD_C,1
3746,2023-10-26,PROD_N,1
3747,2023-10-28,PROD_C,12
3748,2023-10-28,PROD_J,8
3749,2023-10-28,PROD_A,12
3750,2023-10-28,PROD_H,19
3751,2023-10-28,PROD_H,4
3752,2023-10-28,PROD_C,11
3753,2023-10-28,PROD_K,7
3754,2023-10-28,PROD_B,11
3755,2023-10-28,PROD_A,16
3756,2023-10-28,PROD_A,7
3757,2023-10-28,PROD_E,1
3758,2023-10-28,PROD_Q,4
3759,2023-10-28,PROD_C,13
3760,2023-10-28,PROD_T,18
3761,2023-10-29,PROD_A,16
3762,2023-10-29,PROD_E,6
3763,2023-10-29,PROD_B,9
3764,2023-10-29,PROD_R,15
3765,2023-10-29,PROD_N,11
3766,2023-10-29,PROD_A,15
3767,2023-10-29,PROD_J,20
3768,2023-10-29,PROD_B,6
3769,2023-10-29,PROD_B,13
3770,2023-10-29,PROD_A,5
3771,2023-10-29,PROD_C,7
3772,2023-10-29,PROD_C,16
3773,2023-10-29,PROD_A,20
3774,2023-10-29,PROD_A,8
3775,2023-10-29,PROD_I,14
3776,2023-10-29,PROD_K,7
3777,2023-10-29,PROD_A,4
3778,2023-10-29,PROD_H,16
3779,2023-10-29,PROD_F,19
3780,2023-10-29,PROD_C,14
3781,2023-10-29,PROD_G,5
3782,2023-10-30,PROD_E,7
3783,2023-10-30,PROD_A,6
3784,2023-10-30,PROD_D,3
3785,2023-10-30,PROD_S,8
3786,2023-10-30,PROD_C,8
3787,2023-10-30,PROD_F,15
3788,2023-10-30,PROD_A,1
3789,2023-10-30,PROD_O,5
3790,2023-10-30,PROD_C,8
3791,2023-10-30,PROD_A,5
3792,2023-10-30,PROD_A,4
3793,2023-10-30,PROD_B,16
3794,2023-10-30,PROD_B,6
3795,2023-10-30,PROD_L,1
3796,2023-10-30,PROD_A,17
3797,2023-10-30,PROD_G,10
3798,2023-10-30,PROD_A,12
3799,2023-10-30,PROD_D,13
3800,2023-10-30,PROD_A,8
3801,2023-10-30,PROD_A,15
3802,2023-10-30,PROD_P,19
3803,2023-10-30,PROD_A,4
3804,2023-10-30,PROD_A,16
3805,2023-10-31,PROD_A,17
3806,2023-10-31,PROD_A,14
3807,2023-10-31,PROD_G,3
3808,2023-10-31,PROD_A,13
3809,2023-10-31,PROD_D,2
3810,2023-10-31,PROD_P,14
3811,2023-10-31,PROD_G,15
3812,2023-10-31,PROD_A,18
3813,2023-10-31,PROD_A,6
3814,2023-10-31,PROD_I,14
3815,2023-10-31,PROD_E,9
3816,2023-10-31,PROD_L,3
3817,2023-10-31,PROD_A,19
3818,2023-10-31,PROD_C,4
3819,2023-10-31,PROD_G,2
3820,2023-10-31,PROD_A,20
3821,2023-10-31,PROD_A,15
3822,2023-10-31,PROD_B,13
3823,2023-10-31,PROD_C,7
3824,2023-10-31,PROD_A,18
3825,2023-10-31,PROD_K,8
3826,2023-10-31,PROD_C,4
3827,2023-10-31,PROD_C,14
3828,2023-10-31,PROD_A,9
3829,2023-10-31,PROD_A,4
3830,2023-10-31,PROD_S,18
3831,2023-10-31,PROD_B,10
3832,2023-10-31,PROD_C,11
3833,2023-10-31,PROD_F,20
3834,2023-10-31,PROD_B,2
3835,2023-10-31,PROD_A,20
3836,2023-10-31,PROD_B,1
3837,2023-11-01,PROD_D,12
3838,2023-11-01,PROD_C,19
3839,2023-11-01,PROD_A,2
3840,2023-11-01,PROD_A,19
3841,2023-11-01,PROD_E,12
3842,2023-11-01,PROD_Q,7
3843,2023-11-01,PROD_Q,6
3844,2023-11-01,PROD_B,16
3845,2023-11-01,PROD_B,17
3846,2023-11-01,PROD_D,9
3847,2023-11-01,PROD_A,12
3848,2023-11-01,PROD_P,4
3849,2023-11-01,PROD_A,11
3850,2023-11-01,PROD_B,9
3851,2023-11-01,PROD_B,17
3852,2023-11-01,PROD_H,6
3853,2023-11-01,PROD_A,16
3854,2023-11-01,PROD_B,4
3855,2023-11-01,PROD_A,20
3856,2023-11-01,PROD_A,4
3857,2023-11-01,PROD_G,5
3858,2023-11-01,PROD_A,20
3859,2023-11-01,PROD_F,3
3860,2023-11-01,PROD_A,11
3861,2023-11-01,PROD_A,20
3862,2023-11-01,PROD_B,9
3863,2023-11-01,PROD_C,14
3864,2023-11-01,PROD_T,5
3865,2023-11-01,PROD_E,14
3866,2023-11-01,PROD_A,1
3867,2023-11-01,PROD_S,12
3868,2023-11-01,PROD_S,5
3869,2023-11-02,PROD_E,19
3870,2023-11-02,PROD_G,5
3871,2023-11-02,PROD_F,4
3872,2023-11-02,PROD_B,15
3873,2023-11-02,PROD_A,1
3874,2023-11-02,PROD_B,13
3875,2023-11-02,PROD_D,17
3876,2023-11-02,PROD_A,20
3877,2023-11-02,PROD_A,16
3878,2023-11-02,PROD_F,1
3879,2023-11-02,PROD_A,6
3880,2023-11-02,PROD_A,5
3881,2023-11-02,PROD_B,7
3882,2023-11-02,PROD_K,20
3883,2023-11-02,PROD_D,15
3884,2023-11-02,PROD_D,2
3885,2023-11-02,PROD_P,9
3886,2023-11-02,PROD_D,2
3887,2023-11-02,PROD_L,5
3888,2023-11-02,PROD_D,16
3889,2023-11-02,PROD_B,8
3890,2023-11-02,PROD_G,20
3891,2023-11-04,PROD_J,17
3892,2023-11-05,PROD_C,6
3893,2023-11-05,PROD_E,18
3894,2023-11-05,PROD_A,19
3895,2023-11-05,PROD_Q,17
3896,2023-11-05,PROD_T,9
3897,2023-11-05,PROD_J,19
3898,2023-11-05,PROD_E,13
3899,2023-11-05,PROD_B,9
3900,2023-11-05,PROD_B,7
3901,2023-11-05,PROD_I,6
3902,2023-11-05,PROD_E,11
3903,2023-11-05,PROD_A,8
3904,2023-11-05,PROD_A,1
3905,2023-11-06,PROD_Q,19
3906,2023-11-06,PROD_R,8
3907,2023-11-06,PROD_D,17
3908,2023-11-06,PROD_K,13
3909,2023-11-06,PROD_A,2
3910,2023-11-06,PROD_C,3
3911,2023-11-06,PROD_B,20
3912,2023-11-06,PROD_B,4
3913,2023-11-06,PROD_A,13
3914,2023-11-06,PROD_K,15
3915,2023-11-06,PROD_D,12
3916,2023-11-06,PROD_A,16
3917,2023-11-06,PROD_B,1
3918,2023-11-06,PROD_A,17
3919,2023-11-06,PROD_A,17
3920,2023-11-06,PROD_B,15
3921,2023-11-07,PROD_A,17
3922,2023-11-07,PROD_I,2
3923,2023-11-07,PROD_A,7
3924,2023-11-07,PROD_C,17
3925,2023-11-07,PROD_A,15
3926,2023-11-07,PROD_E,11
3927,2023-11-07,PROD_C,14
3928,2023-11-07,PROD_B,6
3929,2023-11-07,PROD_D,1
3930,2023-11-07,PROD_P,10
3931,2023-11-07,PROD_A,4
3932,2023-11-07,PROD_D,18
3933,2023-11-07,PROD_B,3
3934,2023-11-07,PROD_K,5
3935,2023-11-07,PROD_K,16
3936,2023-11-07,PROD_A,1
3937,2023-11-07,PROD_A,8
3938,2023-11-07,PROD_D,14
3939,2023-11-07,PROD_R,15
3940,2023-11-07,PROD_A,5
3941,2023-11-07,PROD_L,7
3942,2023-11-07,PROD_A,10
3943,2023-11-07,PROD_A,9
3944,2023-11-07,PROD_E,8
3945,2023-11-07,PROD_J,16
3946,2023-11-07,PROD_A,15
3947,2023-11-07,PROD_A,10
3948,2023-11-07,PROD_A,18
3949,2023-11-08,PROD_B,15
3950,2023-11-08,PROD_I,1
3951,2023-11-08,PROD_A,1
3952,2023-11-08,PROD_A,16
3953,2023-11-08,PROD_H,5
3954,2023-11-08,PROD_F,15
3955,2023-11-08,PROD_A,11
3956,2023-11-08,PROD_K,20
3957,2023-11-08,PROD_B,5
3958,2023-11-08,PROD_F,1
3959,2023-11-08,PROD_O,10
3960,2023-11-08,PROD_Q,11
3961,2023-11-08,PROD_A,19
3962,2023-11-08,PROD_F,2
3963,2023-11-08,PROD_K,6
3964,2023-11-08,PROD_B,11
3965,2023-11-08,PROD_C,6
3966,2023-11-08,PROD_D,16
3967,2023-11-08,PROD_A,2
3968,2023-11-08,PROD_A,19
3969,2023-11-08,PROD_A,8
3970,2023-11-08,PROD_D,4
3971,2023-11-08,PROD_D,10
3972,2023-11-08,PROD_D,15
3973,2023-11-08,PROD_G,12
3974,2023-11-08,PROD_B,16
3975,2023-11-08,PROD_C,16
3976,2023-11-09,PROD_G,19
3977,2023-11-09,PROD_A,8
3978,2023-11-09,PROD_F,8
3979,2023-11-09,PROD_P,19
3980,2023-11-09,PROD_S,18
3981,2023-11-09,PROD_H,7
3982,2023-11-09,PROD_R,12
3983,2023-11-09,PROD_F,7
3984,2023-11-09,PROD_J,15
3985,2023-11-09,PROD_B,15
3986,2023-11-09,PROD_G,7
3987,2023-11-09,PROD_A,4
3988,2023-11-09,PROD_N,7
3989,2023-11-09,PROD_C,16
3990,2023-11-09,PROD_A,3
3991,2023-11-09,PROD_C,12
3992,2023-11-09,PROD_A,4
3993,2023-11-09,PROD_A,16
3994,2023-11-09,PROD_G,17
3995,2023-11-10,PROD_F,10
3996,2023-11-10,PROD_C,9
3997,2023-11-10,PROD_A,12
3998,2023-11-10,PROD_B,17
3999,2023-11-10,PROD_B,11
4000,2023-11-10,PROD_A,4
4001,2023-11-10,PROD_A,3
4002,2023-11-10,PROD_J,5
4003,2023-11-10,PROD_T,17
4004,2023-11-10,PROD_B,10
4005,2023-11-10,PROD_A,2
4006,2023-11-10,PROD_A,15
4007,2023-11-10,PROD_T,13
4008,2023-11-10,PROD_O,4
4009,2023-11-11,PROD_A,15
4010,2023-11-11,PROD_B,11
4011,2023-11-11,PROD_B,10
4012,2023-11-11,PROD_A,8
4013,2023-11-11,PROD_S,8
4014,2023-11-11,PROD_B,11
4015,2023-11-11,PROD_E,9
4016,2023-11-11,PROD_N,11
4017,2023-11-11,PROD_J,19
4018,2023-11-12,PROD_B,15
4019,2023-11-12,PROD_C,8
4020,2023-11-12,PROD_B,11
4021,2023-11-12,PROD_C,10
4022,2023-11-12,PROD_A,20
4023,2023-11-12,PROD_F,14
4024,2023-11-12,PROD_A,16
4025,2023-11-12,PROD_Q,13
4026,2023-11-12,PROD_A,7
4027,2023-11-12,PROD_D,7
4028,2023-11-12,PROD_H,13
4029,2023-11-12,PROD_A,2
4030,2023-11-12,PROD_F,20
4031,2023-11-12,PROD_A,11
4032,2023-11-12,PROD_L,1
4033,2023-11-12,PROD_O,1
4034,2023-11-12,PROD_H,14
4035,2023-11-12,PROD_C,1
4036,2023-11-13,PROD_A,13
4037,2023-11-13,PROD_E,16
4038,2023-11-13,PROD_A,20
4039,2023-11-13,PROD_A,1
4040,2023-11-13,PROD_D,16
4041,2023-11-13,PROD_I,2
4042,2023-11-13,PROD_A,2
4043,2023-11-13,PROD_A,16
4044,2023-11-13,PROD_A,10
4045,2023-11-13,PROD_F,9
4046,2023-11-13,PROD_T,8
4047,2023-11-13,PROD_A,8
4048,2023-11-14,PROD_C,16
4049,2023-11-14,PROD_B,12
4050,2023-11-14,PROD_C,13
4051,2023-11-14,PROD_B,15
4052,2023-11-14,PROD_E,4
4053,2023-11-14,PROD_K,8
4054,2023-11-14,PROD_B,9
4055,2023-11-14,PROD_C,15
4056,2023-11-14,PROD_A,3
4057,2023-11-14,PROD_Q,2
4058,2023-11-14,PROD_M,5
4059,2023-11-14,PROD_A,15
4060,2023-11-14,PROD_A,4
4061,2023-11-14,PROD_G,12
4062,2023-11-14,PROD_B,6
4063,2023-11-14,PROD_A,12
4064,2023-11-14,PROD_H,14
4065,2023-11-14,PROD_D,15
4066,2023-11-14,PROD_G,17
4067,2023-11-14,PROD_A,3
4068,2023-11-14,PROD_A,8
4069,2023-11-14,PROD_B,7
4070,2023-11-14,PROD_B,15
4071,2023-11-15,PROD_E,7
4072,2023-11-15,PROD_I,11
4073,2023-11-15,PROD_D,4
4074,2023-11-15,PROD_J,9
4075,2023-11-15,PROD_E,10
4076,2023-11-15,PROD_A,15
4077,2023-11-15,PROD_B,11
4078,2023-11-15,PROD_G,3
4079,2023-11-15,PROD_I,14
4080,2023-11-15,PROD_H,9
4081,2023-11-15,PROD_M,17
4082,2023-11-15,PROD_G,12
4083,2023-11-15,PROD_A,16
4084,2023-11-15,PROD_M,14
4085,2023-11-15,PROD_B,13
4086,2023-11-15,PROD_R,15
4087,2023-11-16,PROD_E,8
4088,2023-11-16,PROD_C,12
4089,2023-11-16,PROD_A,17
4090,2023-11-16,PROD_D,15
4091,2023-11-16,PROD_Q,20
4092,2023-11-16,PROD_D,17
4093,2023-11-16,PROD_H,7
4094,2023-11-16,PROD_I,3
4095,2023-11-16,PROD_A,5
4096,2023-11-16,PROD_I,16
4097,2023-11-16,PROD_A,19
4098,2023-11-16,PROD_A,1
4099,2023-11-16,PROD_T,3
4100,2023-11-16,PROD_A,3
4101,2023-11-17,PROD_J,2
4102,2023-11-17,PROD_D,6
4103,2023-11-17,PROD_Q,8
4104,2023-11-17,PROD_A,2
4105,2023-11-17,PROD_A,8
4106,2023-11-17,PROD_B,15
4107,2023-11-18,PROD_D,3
4108,2023-11-18,PROD_D,7
4109,2023-11-18,PROD_K,15
4110,2023-11-18,PROD_B,17
4111,2023-11-18,PROD_S,18
4112,2023-11-18,PROD_F,19
4113,2023-11-18,PROD_A,12
4114,2023-11-19,PROD_P,14
4115,2023-11-19,PROD_A,3
4116,2023-11-19,PROD_C,6
4117,2023-11-19,PROD_S,16
4118,2023-11-19,PROD_K,15
4119,2023-11-19,PROD_A,12
4120,2023-11-19,PROD_F,5
4121,2023-11-19,PROD_F,4
4122,2023-11-19,PROD_A,9
4123,2023-11-19,PROD_A,14
4124,2023-11-19,PROD_B,7
4125,2023-11-19,PROD_B,13
4126,2023-11-19,PROD_F,8
4127,2023-11-20,PROD_D,14
4128,2023-11-20,PROD_D,19
4129,2023-11-20,PROD_A,12
4130,2023-11-20,PROD_A,14
4131,2023-11-20,PROD_N,6
4132,2023-11-20,PROD_B,2
4133,2023-11-20,PROD_Q,16
4134,2023-11-20,PROD_A,8
4135,2023-11-20,PROD_A,3
4136,2023-11-20,PROD_B,7
4137,2023-11-20,PROD_B,7
4138,2023-11-20,PROD_D,14
4139,2023-11-20,PROD_B,12
4140,2023-11-20,PROD_N,15
4141,2023-11-20,PROD_M,8
4142,2023-11-20,PROD_D,3
4143,2023-11-20,PROD_B,5
4144,2023-11-20,PROD_C,10
4145,2023-11-20,PROD_E,1
4146,2023-11-20,PROD_A,7
4147,2023-11-20,PROD_S,1
4148,2023-11-20,PROD_T,8
4149,2023-11-20,PROD_A,8
4150,2023-11-20,PROD_A,9
4151,2023-11-20,PROD_D,8
4152,2023-11-20,PROD_A,12
4153,2023-11-20,PROD_A,4
4154,2023-11-20,PROD_C,2
4155,2023-11-20,PROD_A,10
4156,2023-11-20,PROD_C,17
4157,2023-11-20,PROD_A,1
4158,2023-11-20,PROD_B,11
4159,2023-11-21,PROD_A,8
4160,2023-11-21,PROD_O,5
4161,2023-11-21,PROD_C,17
4162,2023-11-21,PROD_N,15
4163,2023-11-21,PROD_C,20
4164,2023-11-21,PROD_F,9
4165,2023-11-21,PROD_B,14
4166,2023-11-21,PROD_O,6
4167,2023-11-21,PROD_C,11
4168,2023-11-21,PROD_G,15
4169,2023-11-21,PROD_A,1
4170,2023-11-21,PROD_B,3
4171,2023-11-21,PROD_H,17
4172,2023-11-21,PROD_A,15
4173,2023-11-21,PROD_B,13
4174,2023-11-21,PROD_M,8
4175,2023-11-21,PROD_A,3
4176,2023-11-21,PROD_L,6
4177,2023-11-21,PROD_H,20
4178,2023-11-21,PROD_B,6
4179,2023-11-21,PROD_A,18
4180,2023-11-21,PROD_M,20
4181,2023-11-21,PROD_J,1
4182,2023-11-21,PROD_J,11
4183,2023-11-22,PROD_A,3
4184,2023-11-22,PROD_A,6
4185,2023-11-22,PROD_A,10
4186,2023-11-22,PROD_O,5
4187,2023-11-22,PROD_P,14
4188,2023-11-22,PROD_A,8
4189,2023-11-22,PROD_D,6
4190,2023-11-22,PROD_E,4
4191,2023-11-22,PROD_E,1
4192,2023-11-22,PROD_N,9
4193,2023-11-22,PROD_N,3
4194,2023-11-22,PROD_Q,16
4195,2023-11-22,PROD_S,4
4196,2023-11-22,PROD_O,9
4197,2023-11-22,PROD_I,13
4198,2023-11-22,PROD_K,15
4199,2023-11-22,PROD_B,8
4200,2023-11-22,PROD_N,16
4201,2023-11-22,PROD_F,18
4202,2023-11-22,PROD_A,3
4203,2023-11-22,PROD_A,10
4204,2023-11-22,PROD_C,1
4205,2023-11-22,PROD_C,20
4206,2023-11-22,PROD_E,5
4207,2023-11-22,PROD_C,20
4208,2023-11-22,PROD_F,2
4209,2023-11-23,PROD_C,11
4210,2023-11-23,PROD_B,18
4211,2023-11-23,PROD_A,19
4212,2023-11-23,PROD_Q,4
4213,2023-11-23,PROD_R,13
4214,2023-11-23,PROD_S,19
4215,2023-11-23,PROD_R,17
4216,2023-11-23,PROD_F,15
4217,2023-11-23,PROD_B,11
4218,2023-11-24,PROD_C,19
4219,2023-11-24,PROD_A,18
4220,2023-11-24,PROD_A,20
4221,2023-11-24,PROD_A,14
4222,2023-11-24,PROD_B,9
4223,2023-11-24,PROD_D,14
4224,2023-11-24,PROD_O,20
4225,2023-11-24,PROD_S,18
4226,2023-11-24,PROD_L,14
4227,2023-11-24,PROD_A,17
4228,2023-11-24,PROD_E,2
4229,2023-11-24,PROD_D,3
4230,2023-11-25,PROD_H,15
4231,2023-11-25,PROD_A,19
4232,2023-11-25,PROD_R,4
4233,2023-11-25,PROD_K,11
4234,2023-11-25,PROD_D,18
4235,2023-11-26,PROD_M,11
4236,2023-11-26,PROD_A,4
4237,2023-11-26,PROD_A,12
4238,2023-11-26,PROD_E,18
4239,2023-11-26,PROD_C,8
4240,2023-11-26,PROD_B,11
4241,2023-11-26,PROD_H,3
4242,2023-11-26,PROD_C,14
4243,2023-11-26,PROD_A,15
4244,2023-11-26,PROD_D,5
4245,2023-11-26,PROD_L,5
4246,2023-11-26,PROD_F,19
4247,2023-11-26,PROD_B,3
4248,2023-11-26,PROD_F,15
4249,2023-11-26,PROD_E,13
4250,2023-11-26,PROD_L,15
4251,2023-11-26,PROD_H,2
4252,2023-11-26,PROD_B,8
4253,2023-11-26,PROD_N,7
4254,2023-11-26,PROD_H,7
4255,2023-11-26,PROD_K,19
4256,2023-11-26,PROD_D,2
4257,2023-11-26,PROD_H,18
4258,2023-11-26,PROD_A,5
4259,2023-11-26,PROD_B,11
4260,2023-11-26,PROD_F,6
4261,2023-11-26,PROD_B,9
4262,2023-11-27,PROD_O,2
4263,2023-11-27,PROD_A,7
4264,2023-11-27,PROD_D,3
4265,2023-11-27,PROD_K,6
4266,2023-11-27,PROD_M,18
4267,2023-11-27,PROD_A,15
4268,2023-11-27,PROD_H,14
4269,2023-11-27,PROD_L,19
4270,2023-11-27,PROD_K,20
4271,2023-11-27,PROD_K,20
4272,2023-11-27,PROD_R,19
4273,2023-11-27,PROD_I,13
4274,2023-11-27,PROD_I,12
4275,2023-11-27,PROD_B,9
4276,2023-11-27,PROD_H,8
4277,2023-11-27,PROD_E,12
4278,2023-11-27,PROD_B,18
4279,2023-11-28,PROD_H,5
4280,2023-11-28,PROD_A,7
4281,2023-11-28,PROD_K,19
4282,2023-11-28,PROD_C,7
4283,2023-11-28,PROD_F,20
4284,2023-11-28,PROD_A,15
4285,2023-11-28,PROD_C,11
4286,2023-11-28,PROD_I,4
4287,2023-11-28,PROD_T,5
4288,2023-11-28,PROD_A,16
4289,2023-11-28,PROD_T,4
4290,2023-11-28,PROD_A,3
4291,2023-11-28,PROD_E,15
4292,2023-11-28,PROD_A,1
4293,2023-11-28,PROD_C,13
4294,2023-11-28,PROD_A,13
4295,2023-11-28,PROD_R,19
4296,2023-11-28,PROD_F,12
4297,2023-11-28,PROD_C,8
4298,2023-11-28,PROD_B,16
4299,2023-11-28,PROD_D,3
4300,2023-11-28,PROD_D,7
4301,2023-11-28,PROD_C,1
4302,2023-11-29,PROD_C,2
4303,2023-11-29,PROD_A,4
4304,2023-11-29,PROD_A,19
4305,2023-11-29,PROD_A,12
4306,2023-11-29,PROD_A,20
4307,2023-11-29,PROD_G,17
4308,2023-11-29,PROD_H,1
4309,2023-11-29,PROD_Q,8
4310,2023-11-29,PROD_B,1
4311,2023-11-29,PROD_B,3
4312,2023-11-29,PROD_B,6
4313,2023-11-29,PROD_T,12
4314,2023-11-29,PROD_B,20
4315,2023-11-29,PROD_A,5
4316,2023-11-29,PROD_G,20
4317,2023-11-29,PROD_A,3
4318,2023-11-29,PROD_B,17
4319,2023-11-29,PROD_E,6
4320,2023-11-29,PROD_A,3
4321,2023-11-29,PROD_A,3
4322,2023-11-29,PROD_M,7
4323,2023-11-29,PROD_E,18
4324,2023-11-29,PROD_B,14
4325,2023-11-29,PROD_G,15
4326,2023-11-29,PROD_A,19
4327,2023-11-29,PROD_L,15
4328,2023-11-29,PROD_B,8
4329,2023-11-29,PROD_M,20
4330,2023-11-30,PROD_A,3
4331,2023-11-30,PROD_A,5
4332,2023-11-30,PROD_D,9
4333,2023-11-30,PROD_B,20
4334,2023-11-30,PROD_B,7
4335,2023-11-30,PROD_L,19
4336,2023-11-30,PROD_B,7
4337,2023-11-30,PROD_E,14
4338,2023-11-30,PROD_B,1
4339,2023-11-30,PROD_A,18
4340,2023-11-30,PROD_G,18
4341,2023-11-30,PROD_C,17
4342,2023-11-30,PROD_B,7
4343,2023-11-30,PROD_B,7
4344,2023-11-30,PROD_B,1
4345,2023-11-30,PROD_E,7
4346,2023-12-01,PROD_M,4
4347,2023-12-01,PROD_A,3
4348,2023-12-01,PROD_A,15
4349,2023-12-01,PROD_D,12
4350,2023-12-01,PROD_B,4
4351,2023-12-01,PROD_H,18
4352,2023-12-01,PROD_B,9
4353,2023-12-01,PROD_G,8
4354,2023-12-02,PROD_C,16
4355,2023-12-03,PROD_B,4
4356,2023-12-03,PROD_A,18
4357,2023-12-03,PROD_C,11
4358,2023-12-03,PROD_A,6
4359,2023-12-03,PROD_A,6
4360,2023-12-03,PROD_A,8
4361,2023-12-03,PROD_A,14
4362,2023-12-03,PROD_A,14
4363,2023-12-03,PROD_C,7
4364,2023-12-03,PROD_C,4
4365,2023-12-03,PROD_B,6
4366,2023-12-03,PROD_A,14
4367,2023-12-03,PROD_D,6
4368,2023-12-03,PROD_E,6
4369,2023-12-03,PROD_A,18
4370,2023-12-03,PROD_O,14
4371,2023-12-03,PROD_B,5
4372,2023-12-03,PROD_E,4
4373,2023-12-04,PROD_G,19
4374,2023-12-04,PROD_M,9
4375,2023-12-04,PROD_B,10
4376,2023-12-04,PROD_A,9
4377,2023-12-04,PROD_A,5
4378,2023-12-04,PROD_B,13
4379,2023-12-04,PROD_P,20
4380,2023-12-04,PROD_A,6
4381,2023-12-04,PROD_H,15
4382,2023-12-04,PROD_B,11
4383,2023-12-04,PROD_B,9
4384,2023-12-04,PROD_F,20
4385,2023-12-04,PROD_C,18
4386,2023-12-04,PROD_I,6
4387,2023-12-04,PROD_A,15
4388,2023-12-04,PROD_D,9
4389,2023-12-04,PROD_H,7
4390,2023-12-05,PROD_E,11
4391,2023-12-05,PROD_H,16
4392,2023-12-05,PROD_A,6
4393,2023-12-05,PROD_E,9
4394,2023-12-05,PROD_F,14
4395,2023-12-05,PROD_F,7
4396,2023-12-05,PROD_E,1
4397,2023-12-05,PROD_A,19
4398,2023-12-05,PROD_F,8
4399,2023-12-05,PROD_E,13
4400,2023-12-05,PROD_I,11
4401,2023-12-05,PROD_A,7
4402,2023-12-05,PROD_I,17
4403,2023-12-05,PROD_I,20
4404,2023-12-05,PROD_N,11
